timestamp(ms),AccelX,AccelY,AccelZ,AccelXExp,AccelYExp,AccelZExp,
"1701189877.088","17","2361","315",,,,
"1701189877.089",,,,"29","2291","299",
"1701189877.17","694","3366","1053","699","3313","996",
"1701189877.25","-599","3360",,,,,
"1701189877.251",,,"296","-517","3349","289",
"1701189877.332","-578","2527","586","-605","2549","442",
"1701189877.412","572",,,,,,
"1701189877.413",,"1292","101","493","1331","102",
"1701189877.493","-621","-24","-214","-566","32","-179",
"1701189877.573","2234",,,,,,
"1701189877.574",,"2693","1685","2004","2441","1564",
"1701189877.654","-156","4866","1569","111","4243","1311",
"1701189877.733","-992","2464","-299","-925",,,
"1701189877.734",,,,,"2448","-227",
"1701189877.815","221","1826","573",,,,
"1701189877.816",,,,"213","1874","490",
"1701189877.896","-33","1413","29","27","1386","20",
"1701189877.976","-34",,,,,,
"1701189877.977",,"1631","151","-80","1619","177",
"1701189878.057","858",,,,,,
"1701189878.058",,"2634","211","738","2609","259",
"1701189878.138","573","3385","813",,,,
"1701189878.139",,,,"550","3332","873",
"1701189878.217","-1126","3604","-594","-1066",,,
"1701189878.218",,,,,"3571","-419",
"1701189878.299","308","2020","93","210","2115","141",
"1701189878.379","-113","246","-182",,,,
"1701189878.38",,,,"-55","354","-166",
"1701189878.46","-239",,,,,,
"1701189878.461",,"1010","656","-206","931","594",
"1701189878.541","947","1144",,,,,
"1701189878.542",,,"1715","944","1170","1720",
"1701189878.62","296","2785","1391",,,,
"1701189878.621",,,,"170","2858","1248",
"1701189878.702","119","3173","-185","34","3032","-153",
"1701189878.782","564","1378","335",,,,
"1701189878.783",,,,"595","1480","318",
"1701189878.863","-310","1297","-42",,,,
"1701189878.864",,,,"-243","1273","-55",
"1701189878.944","-113",,,,,,
"1701189878.945",,"1728","203","-137","1728","237",
"1701189879.025","820","2925","710",,,,
"1701189879.026",,,,"744","2902","697",
"1701189879.106","100","3221",,,,,
"1701189879.107",,,"816","113","3235","816",
"1701189879.186","-1131","2981",,,,,
"1701189879.187",,,"32","-1082","3034","77",
"1701189879.268","689","1906",,,,,
"1701189879.269",,,"180","532","1935","168",
"1701189879.348","-203","285",,,,,
"1701189879.349",,,"-219","-145","358","-207",
"1701189879.43","736","1330","1200","695","1248","1009",
"1701189879.51","-103","2107",,,,,
"1701189879.511",,,"1437","106","2236","1416",
"1701189879.591","-850",,,,,,
"1701189879.592",,"2096","25","-737","2299","169",
"1701189879.673","395","2548","208","288","2537","176",
"1701189879.753","599","1309",,,,,
"1701189879.754",,,"-245","551","1358","-192",
"1701189879.834","-241","1315","416",,,,
"1701189879.835",,,,"-192","1310","372",
"1701189879.914","-120","2178","251",,,,
"1701189879.915",,,,"-97","2115","249",
"1701189879.995","438","3021",,,,,
"1701189879.996",,,"1236","442","2984","1130",
"1701189880.077","-117","3614","863","-72","3579","788",
"1701189880.157","-983",,,,,,
"1701189880.158",,"2634","460","-990","2677","313",
"1701189880.239","806","1526","178","703","1539","177",
"1701189880.319","-740","117","-455",,,,
"1701189880.32",,,,"-658","180","-410",
"1701189880.4","2295","2211","2155",,,,
"1701189880.401",,,,"2011","2014","1878",
"1701189880.481","351","3579","1410",,,,
"1701189880.482",,,,"377","3291","1444",
"1701189880.561","-986","3047","-301","-912","2897","-285",
"1701189880.641","230","1789",,,,,
"1701189880.642",,,"408","211","1887","346",
"1701189880.721","-109","1512","0","-112","1494","18",
"1701189880.801","11",,,,,,
"1701189880.802",,"1402","111","-27","1390","157",
"1701189880.882","444",,,,,,
"1701189880.883",,"2680","406","408","2587","402",
"1701189880.964","700","3138","753","687","3144","824",
"1701189881.044","-1194",,,,,,
"1701189881.045",,"3897","-653","-1102","3849","-482",
"1701189881.125","92",,,,,,
"1701189881.126",,"2087","83","-8","2171","144",
"1701189881.206","158",,,,,,
"1701189881.207",,"580","47","193","677","53",
"1701189881.287","-382","104","-181","-366","115","-158",
"1701189881.368","2104","3003","1897","1963","2766","1856",
"1701189881.446","-223",,,,,,
"1701189881.447",,"3522","558","-237","3281","584",
"1701189881.528","-105","2671","5","-148","2625","7",
"1701189881.609","127","1548","344",,,,
"1701189881.61",,,,"148","1595","299",
"1701189881.689","-188",,,,,,
"1701189881.69",,"1403","271","-140","1406","217",
"1701189881.77","45",,,,,,
"1701189881.771",,"1611","211","-7","1600","233",
"1701189881.851","863",,,,,,
"1701189881.852",,"2703","425","773","2659","454",
"1701189881.931","321",,,,,,
"1701189881.932",,"3400","886","292","3341","898",
"1701189882.011","-1336",,,,,,
"1701189882.012",,"3395","-445","-1255","3385","-339",
"1701189882.093","384",,,,,,
"1701189882.094",,"1830","236","329","1898","266",
"1701189882.173","-204",,,,,,
"1701189882.174",,"116","-249","-154","211","-225",
"1701189882.254","-315","409",,,,,
"1701189882.255",,,"221","-347","404","206",
"1701189882.353","1583","2542","1505","1527","2652","1572",
"1701189882.416","-436","2038","647",,,,
"1701189882.417",,,,"-443","2182","664",
"1701189882.497","-86","2603",,,,,
"1701189882.498",,,"-4","-144","2542","-7",
"1701189882.579","635",,,,,,
"1701189882.58",,"1503","263","623","1556","235",
"1701189882.661","-182","1424","153","-115","1422",,
"1701189882.662",,,,,,"129",
"1701189882.741","-339",,,,,,
"1701189882.742",,"1809","252","-352","1769","252",
"1701189882.823","924","2875","522","824","2821","537",
"1701189882.904","322","2850","819","330","2902","870",
"1701189882.983","-1191","3109","-375","-1098","3137","-266",
"1701189883.064","768","1955","359","624","1984","325",
"1701189883.145","-346","356","-251","-260","426","-226",
"1701189883.226","209","689","531","166","699","513",
"1701189883.306","1301",,,,,,
"1701189883.307",,"1624","808","1307","1791","908",
"1701189883.4","-245","2559","849","-334","2708","854",
"1701189883.468","29","2501","-214","-40","2491","-174",
"1701189883.549","139","1481","190","164",,,
"1701189883.55",,,,,"1538","178",
"1701189883.628","-242","1424","155","-228","1407","136",
"1701189883.709","25","1843","336","8","1817","344",
"1701189883.79","951","2607","617","870","2583","619",
"1701189883.871","85","3109","985","122","3129","991",
"1701189883.952","-779","2900","-6","-763",,,
"1701189883.953",,,,,"2979","54",
"1701189884.033","880","2108","360","740","2128","349",
"1701189884.111","-389",,,,,,
"1701189884.112",,"196","-245","-306","296","-223",
"1701189884.193","-85","515","441","-119","526","439",
"1701189884.274","1013","2322","1257","1098","2501","1363",
"1701189884.353","-1094","1688","233","-960","1933","248",
"1701189884.434","522","2728","-6","409",,,
"1701189884.435",,,,,"2704","-10",
"1701189884.512","-71",,,,,,
"1701189884.513",,"1431","280","2","1487","240",
"1701189884.594","-87","1345","275","-76","1345","240",
"1701189884.674","-91",,,,,,
"1701189884.675",,"1741","298","-116","1722","314",
"1701189884.756","1099","2756","578","989","2699","587",
"1701189884.836","69",,,,,,
"1701189884.837",,"3089","972","114","3120","1004",
"1701189884.918","-1100","3001","-201","-1069","3041","-135",
"1701189884.999","737","1894","187","576","1943","215",
"1701189885.079","-216","306","-113","-156","382","-112",
"1701189885.16","53","433","179","14","436",,
"1701189885.161",,,,,,"182",
"1701189885.241","1358","2372","1656","1330","2470","1698",
"1701189885.321","-569","2611","444","-657","2684","550",
"1701189885.401","387","2531","-238","281","2491","-216",
"1701189885.482","-64","1457","402","-9","1496","343",
"1701189885.563","-114","1511","186","-83","1491","146",
"1701189885.644","90","1860","426","65","1856","433",
"1701189885.725","621","2634","660","581","2610","638",
"1701189885.806","300","2873","1052","272","2886","1050",
"1701189885.885","-685","3288","-451","-641","3261","-329",
"1701189885.966","385","1929","168","290","1987","218",
"1701189886.047","-293","448","-93","-245","514","-87",
"1701189886.128","-269","601","-77","-292","592","-44",
"1701189886.209","2067","2438","1422","2016","2470","1436",
"1701189886.29","-13","3065","625","-140","3079","767",
"1701189886.371","-185","2349","-334","-244","2330","-296",
"1701189886.451","-98","1419","187","-49","1466","161",
"1701189886.53","98","1658","326","112","1636","271",
"1701189886.611","88","1736","435","79","1753","455",
"1701189886.693","944","2621","405","868","2590","425",
"1701189886.771","319",,,,,,
"1701189886.772",,"2896","964","315","2868","961",
"1701189886.853","-869","3094","-433","-822","3091","-278",
"1701189886.934","415","1919","173","347","1979",,
"1701189886.935",,,,,,"216",
"1701189887.027","109",,,,,,
"1701189887.028",,"875","-49","140","923","-51",
"1701189887.096","-494","362","-208","-488","386","-188",
"1701189887.177","1921","3159","1858","1807","2989","1851",
"1701189887.258","-263","2657","702","-297","2694",,
"1701189887.259",,,,,,"717",
"1701189887.339","-206","2376","-239","-245","2356","-236",
"1701189887.42","69","1566","360","99",,,
"1701189887.421",,,,,"1612","294",
"1701189887.5","-15","1677","117","5",,,
"1701189887.501",,,,,"1657","90",
"1701189887.581","176","1587","464",,,,
"1701189887.582",,,,"148","1604","477",
"1701189887.662","376","2538",,,,,
"1701189887.663",,,"542","346","2476","540",
"1701189887.743","515","2724","927","492","2721",,
"1701189887.744",,,,,,"918",
"1701189887.822","-678","3400","-565","-601",,,
"1701189887.823",,,,,"3366","-427",
"1701189887.903","-50","2113","338","-45","2176","374",
"1701189887.982","266","1061","-38","254","1105","-28",
"1701189888.07","-786","217","-410","-751","248","-391",
"1701189888.144","2178","3624","2071","1958","3301",,
"1701189888.145",,,,,,"1999",
"1701189888.225","-151","2603","737","-181","2668","800",
"1701189888.306","-237","2631","-120","-309","2575","-102",
"1701189888.387","130","1499","164","144","1564","162",
"1701189888.468","19","1645","213","57","1609","158",
"1701189888.549","-110","1571","330","-122","1593","368",
"1701189888.63","549","2420","306","481",,,
"1701189888.631",,,,,"2380","322",
"1701189888.711","366","2886","1059","323","2870",,
"1701189888.712",,,,,,"1063",
"1701189888.79","-1075","3509","-568","-1034","3504","-379",
"1701189888.871","299","2019","252","198","2084","271",
"1701189888.952","99","729","-3","137","788","4",
"1701189889.033","-412","74","-164","-427","111",,
"1701189889.034",,,,,,"-146",
"1701189889.114","1263","3216","2460","1244","3197","2414",
"1701189889.195","-804","1292","257","-683","1532","207",
"1701189889.274","173","2697","71","95","2636","14",
"1701189889.355","242","1483","224","273",,,
"1701189889.356",,,,,"1548","200",
"1701189889.436","124","1759","155","151","1737","135",
"1701189889.517","-76","1702","408","-88","1694","409",
"1701189889.598","424","2576","441","378","2522","446",
"1701189889.677","401","2849","1028","374","2832","1008",
"1701189889.758","-1003","3274","-623","-937","3246",,
"1701189889.759",,,,,,"-432",
"1701189889.839","323","2061","208","258","2122","257",
"1701189889.92","119","867",,,,,
"1701189889.921",,,"-2","141","917","-1",
"1701189890","-521","295","-220","-521","306","-209",
"1701189890.082","2437","3331","1972","2231","3071","1926",
"1701189890.17","-140","3865","1247",,,,
"1701189890.171",,,,"33","3535","961",
"1701189890.241","-512","2278","-128","-495","2282","-67",
"1701189890.322","121","1736","166","109","1764","148",
"1701189890.403","239","1614","83","259","1596","66",
"1701189890.484","-49","1632","427","-75","1644","440",
"1701189890.565","388","2480","522","347","2422","505",
"1701189890.646","447","2780","945","447","2771","923",
"1701189890.727","-889","3539","-434","-794","3480","-293",
"1701189890.808","46","2145","363","36","2205","370",
"1701189890.889","238","1010","53",,,,
"1701189890.89",,,,"251","1063","55",
"1701189890.969","-819","231","-267","-780","254","-255",
"1701189891.051","2353","3752","2167","2104","3395","2064",
"1701189891.132","-179","3672","1037","3","3353","861",
"1701189891.212","-353","2370","-61","-359","2342","-23",
"1701189891.293","422","1748","159","383","1779","132",
"1701189891.374","-36","1582","-75","-43","1568",,
"1701189891.375",,,,,,"-39",
"1701189891.456","27","1726","448","10","1708","426",
"1701189891.537","580","2490",,,,,
"1701189891.538",,,"574","548","2430","554",
"1701189891.617","511","2780",,,,,
"1701189891.618",,,"1037","547","2768","982",
"1701189891.698","-783","3395","-336","-701","3336","-218",
"1701189891.779","90","2260","290",,,,
"1701189891.78",,,,"74","2321","292",
"1701189891.86","403","1163","52","406",,,
"1701189891.861",,,,,"1209","65",
"1701189891.94","-752","212","-414",,,,
"1701189891.941",,,,"-717","243","-388",
"1701189892.021","2439","3865",,,,,
"1701189892.022",,,"2287","2143","3490","2089",
"1701189892.102","-182","4113","1182","78","3707",,
"1701189892.103",,,,,,"1070",
"1701189892.183","-862","2460","-225","-829","2429","-178",
"1701189892.264","484","2012",,,,,
"1701189892.265",,,"254","440","2049","228",
"1701189892.345","198","1529","-140","177","1526","-103",
"1701189892.425","-168","1543","464","-161","1543","425",
"1701189892.505","390","2161","517","365","2126","498",
"1701189892.586","459","2695","928","489","2695","891",
"1701189892.665","-725","3558","42","-659","3477","135",
"1701189892.746","-333","2536","549","-363","2571","466",
"1701189892.827","549","1243","122","535",,,
"1701189892.828",,,,,"1309","141",
"1701189892.908","-778","268","-275","-712","304",,
"1701189892.909",,,,,,"-252",
"1701189892.989","1508","2635","2536","1402","2508",,
"1701189892.99",,,,,,"2215",
"1701189893.07","-94","2368","373","51","2518","558",
"1701189893.151","-673","1988","25","-594","2086","59",
"1701189893.232","275","2112",,,,,
"1701189893.233",,,"143","209","2116","120",
"1701189893.312","333","1531","-189","301","1557",,
"1701189893.313",,,,,,"-147",
"1701189893.393","-36","1700","595","-18","1705",,
"1701189893.394",,,,,,"540",
"1701189893.472","100","1957","407","97","1941","413",
"1701189893.553","280","2697","847","293","2659","802",
"1701189893.634","64","2843","1252","74","2867","1214",
"1701189893.715","-671","2744","-210","-631","2805","-149",
"1701189893.809","793","1869","290","714","1892","276",
"1701189893.877","-435","472","-177","-367","531",,
"1701189893.878",,,,,,"-163",
"1701189893.958","89","969","746","54","956","712",
"1701189894.039","1306","1908",,,,,
"1701189894.04",,,"1001","1332","2113","1055",
"1701189894.118","-534","2230","655","-513","2407","683",
"1701189894.199","111","2333","-59","39","2313","-36",
"1701189894.28","165","1445","72","185","1494",,
"1701189894.281",,,,,,"78",
"1701189894.36","-104","1622",,,,,
"1701189894.361",,,"277","-88","1600","244",
"1701189894.442","120","1885","525","101",,,
"1701189894.443",,,,,"1872","534",
"1701189894.521","731","2533","500",,,,
"1701189894.522",,,,"680","2514","506",
"1701189894.602","313","2714","1151","281","2738","1122",
"1701189894.681","-844","3019","-331","-778","3029","-209",
"1701189894.762","789","2050","389","667","2074","382",
"1701189894.853","-203","707","-128",,,,
"1701189894.854",,,,"-139","775","-110",
"1701189894.924","-681","549","-90","-658","548",,
"1701189894.925",,,,,,"-81",
"1701189895.005","2326","3235","1663","2140","3068","1684",
"1701189895.086","66",,,,,,
"1701189895.087",,"2854","782","-15","2822","777",
"1701189895.167","-196","2367","-120","-237","2332","-98",
"1701189895.25","174","1567","245","187","1602","213",
"1701189895.327","59","1685","105","84","1658","88",
"1701189895.408","110","1712","519","89","1721","521",
"1701189895.489","485","2404","415","448","2364","417",
"1701189895.569","352","2714","809","369","2704","801",
"1701189895.649","-520","3254","-101","-471","3193","23",
"1701189895.73","-65","2295","380","-63","2333","360",
"1701189895.811","424","1304","152",,,,
"1701189895.812",,,,"424","1356","158",
"1701189895.901","-664",,,,,,
"1701189895.902",,"439","-276","-628","467","-250",
"1701189895.973","1953","3273","2455","1732","3022","2150",
"1701189896.053","-360","3161","618","-235","3150","843",
"1701189896.133","-597","2141",,,,,
"1701189896.134",,,"-57","-537","2175","6",
"1701189896.215","405","2001","290","353","2013",,
"1701189896.216",,,,,,"248",
"1701189896.293","223","1424","-277","187","1430","-209",
